Initial.Definition,Study,Zhao.ND.1,Zhao.FD.1,specie i,specie j,Kingdom,Treatment,a_ii_AP,a_jj_AP,a_ij_AP,a_ji_AP,Si,Sj,Lambdai,Lambdaj,gii,gjj,gij,gji,a_ii_LV,a_jj_LV,a_ij_LV,a_ji_LV,a_ii_AP_expo,a_jj_AP_expo,a_ij_AP_expo,a_ji_AP_expo,Model use
Godoy,Godoy & al. 2014,,,EUPE,LOWR,Plant,Control,2.11653044,0.59860742,0.35064002,0.68814381,,,39.06629977,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,EUPE,MEPO,Plant,Control,2.11653044,0.0875983,0.38850778,0.12591497,,,39.06629977,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,EUPE,AT,Plant,Control,2.11653044,2.01847529,,2.44450064,,,39.06629977,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,EUPE,PLER,Plant,Control,2.11653044,0.1395544,0.09794046,0.89394137,,,39.06629977,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,EUPE,SACA,Plant,Control,2.11653044,0.57484513,0.0092792,0.46933559,,,39.06629977,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,AGHE,Plant,Control,0.332824946,0.47522038,,3.27322959,,,2.665849213,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,AGRE,Plant,Control,0.332824946,0.96370026,0.1947274,,,,2.665849213,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,AMME,Plant,Control,0.332824946,0.33221818,0.79325569,0.67440336,,,2.665849213,42.80778823,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,AR,Plant,Control,0.332824946,0.03991319,,0.53761254,,,2.665849213,2.393453498,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,CEME,Plant,Control,0.332824946,2.11144129,0.35126339,1.61440835,,,2.665849213,547.27085,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,CLPU,Plant,Control,0.332824946,0.29194102,,0.94060273,,,2.665849213,4.440791483,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,ERBO,Plant,Control,0.332824946,5.42496308,,3.52306173,,,2.665849213,1.318463047,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,ERCI,Plant,Control,0.332824946,1.28296777,0.10025636,1.70872925,,,2.665849213,279.5609977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,EUPE,Plant,Control,0.332824946,2.11653044,,0.75589411,,,2.665849213,39.06629977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,GECA,Plant,Control,0.332824946,0.33282495,0.33282495,0.33282495,,,2.665849213,2.665849213,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,HECO,Plant,Control,0.332824946,1.88081094,0.01421385,2.01332123,,,2.665849213,1044.834032,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,LACA,Plant,Control,0.332824946,0.36019167,0.08564464,0.59563005,,,2.665849213,22.45062579,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,LOPU,Plant,Control,0.332824946,0.88435764,0.09617241,0.83209033,,,2.665849213,19.56142037,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,LOWR,Plant,Control,0.332824946,0.59860742,0.08172528,2.49842343,,,2.665849213,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,MEPO,Plant,Control,0.332824946,0.0875983,,0.89428643,,,2.665849213,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,AT,Plant,Control,0.332824946,2.01847529,0.16286353,3.9991667,,,2.665849213,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,PLER,Plant,Control,0.332824946,0.1395544,0.04381936,2.06522826,,,2.665849213,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,GECA,SACA,Plant,Control,0.332824946,0.57484513,0.03680607,0.95247786,,,2.665849213,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,AGHE,Plant,Control,1.880810943,0.47522038,0.5931778,1.19389148,,,1044.834032,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,AGRE,Plant,Control,1.880810943,0.96370026,0.82245462,,,,1044.834032,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,AMME,Plant,Control,1.880810943,0.33221818,2.91140888,0.50353844,,,1044.834032,42.80778823,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,AR,Plant,Control,1.880810943,0.03991319,6.190263,0.15356431,,,1044.834032,2.393453498,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,CEME,Plant,Control,1.880810943,2.11144129,0.4855395,1.25082328,,,1044.834032,547.27085,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,CLPU,Plant,Control,1.880810943,0.29194102,2.33838991,0.00659858,,,1044.834032,4.440791483,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,ERBO,Plant,Control,1.880810943,5.42496308,2.19709601,0.51642406,,,1044.834032,1.318463047,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,ERCI,Plant,Control,1.880810943,1.28296777,5.91782631,0.38983644,,,1044.834032,279.5609977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,EUPE,Plant,Control,1.880810943,2.11653044,0.18461816,0.05034534,,,1044.834032,39.06629977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,GECA,Plant,Control,1.880810943,0.33282495,2.01332123,0.01421385,,,1044.834032,2.665849213,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,HECO,Plant,Control,1.880810943,1.88081094,1.88081094,1.88081094,,,1044.834032,1044.834032,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,LACA,Plant,Control,1.880810943,0.36019167,0.11472551,1.88405884,,,1044.834032,22.45062579,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,LOPU,Plant,Control,1.880810943,0.88435764,1.01687979,0.81384854,,,1044.834032,19.56142037,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,LOWR,Plant,Control,1.880810943,0.59860742,0.84832815,0.53886651,,,1044.834032,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,MEPO,Plant,Control,1.880810943,0.0875983,1.17212332,0.5443184,,,1044.834032,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,AT,Plant,Control,1.880810943,2.01847529,1.68722093,2.6155515,,,1044.834032,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,PLER,Plant,Control,1.880810943,0.1395544,0.0030074,0.38221142,,,1044.834032,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,HECO,SACA,Plant,Control,1.880810943,0.57484513,0.58294271,0.32761701,,,1044.834032,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,AGHE,Plant,Control,0.360191671,0.47522038,3.26331252,2.03038603,,,22.45062579,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,AGRE,Plant,Control,0.360191671,0.96370026,0.11567691,,,,22.45062579,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,AMME,Plant,Control,0.360191671,0.33221818,1.05862576,1.10190162,,,22.45062579,42.80778823,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,AR,Plant,Control,0.360191671,0.03991319,2.44120125,,,,22.45062579,2.393453498,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,CEME,Plant,Control,0.360191671,2.11144129,1.91270937,0.86859451,,,22.45062579,547.27085,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,CLPU,Plant,Control,0.360191671,0.29194102,1.86926528,0.18287331,,,22.45062579,4.440791483,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,ERBO,Plant,Control,0.360191671,5.42496308,4.05849216,0.04290309,,,22.45062579,1.318463047,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,ERCI,Plant,Control,0.360191671,1.28296777,1.60754751,,,,22.45062579,279.5609977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,EUPE,Plant,Control,0.360191671,2.11653044,0.80598099,0.1317254,,,22.45062579,39.06629977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,GECA,Plant,Control,0.360191671,0.33282495,0.59563005,0.08564464,,,22.45062579,2.665849213,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,HECO,Plant,Control,0.360191671,1.88081094,1.88405884,0.11472551,,,22.45062579,1044.834032,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,LACA,Plant,Control,0.360191671,0.36019167,0.36019167,0.36019167,,,22.45062579,22.45062579,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,LOPU,Plant,Control,0.360191671,0.88435764,0.98076671,1.21581096,,,22.45062579,19.56142037,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,LOWR,Plant,Control,0.360191671,0.59860742,0.85963365,0.26229548,,,22.45062579,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,MEPO,Plant,Control,0.360191671,0.0875983,0.05143885,0.32088126,,,22.45062579,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,AT,Plant,Control,0.360191671,2.01847529,0.29186756,0.97643571,,,22.45062579,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,PLER,Plant,Control,0.360191671,0.1395544,0.0874147,0.47766928,,,22.45062579,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LACA,SACA,Plant,Control,0.360191671,0.57484513,0.32439348,0.2336813,,,22.45062579,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,AGHE,Plant,Control,0.884357638,0.47522038,0.02983094,4.94437513,,,19.56142037,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,AGRE,Plant,Control,0.884357638,0.96370026,,0.84713405,,,19.56142037,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,AMME,Plant,Control,0.884357638,0.33221818,0.09533295,0.7648468,,,19.56142037,42.80778823,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,AR,Plant,Control,0.884357638,0.03991319,,,,,19.56142037,2.393453498,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,CEME,Plant,Control,0.884357638,2.11144129,2.57133149,2.18183074,,,19.56142037,547.27085,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,CLPU,Plant,Control,0.884357638,0.29194102,,,,,19.56142037,4.440791483,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,ERBO,Plant,Control,0.884357638,5.42496308,0.42408663,,,,19.56142037,1.318463047,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,ERCI,Plant,Control,0.884357638,1.28296777,2.27233272,0.06580624,,,19.56142037,279.5609977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,EUPE,Plant,Control,0.884357638,2.11653044,0.30621921,1.05021842,,,19.56142037,39.06629977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,GECA,Plant,Control,0.884357638,0.33282495,0.83209033,0.09617241,,,19.56142037,2.665849213,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,HECO,Plant,Control,0.884357638,1.88081094,0.81384854,1.01687979,,,19.56142037,1044.834032,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,LACA,Plant,Control,0.884357638,0.36019167,1.21581096,0.98076671,,,19.56142037,22.45062579,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,LOPU,Plant,Control,0.884357638,0.88435764,0.88435764,0.88435764,,,19.56142037,19.56142037,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,LOWR,Plant,Control,0.884357638,0.59860742,0.27107459,0.44025141,,,19.56142037,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,MEPO,Plant,Control,0.884357638,0.0875983,0.05405123,1.64318949,,,19.56142037,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,AT,Plant,Control,0.884357638,2.01847529,0.03159867,0.59079335,,,19.56142037,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,PLER,Plant,Control,0.884357638,0.1395544,0.15867224,1.08505642,,,19.56142037,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOPU,SACA,Plant,Control,0.884357638,0.57484513,0.15166162,1.38279793,,,19.56142037,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,AGHE,Plant,Control,0.59860742,0.47522038,0.45940722,5.90601321,,,163.2340547,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,AGRE,Plant,Control,0.59860742,0.96370026,0.11401719,,,,163.2340547,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,AMME,Plant,Control,0.59860742,0.33221818,0.29117912,0.80794771,,,163.2340547,42.80778823,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,AR,Plant,Control,0.59860742,0.03991319,1.46153847,0.20512515,,,163.2340547,2.393453498,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,CEME,Plant,Control,0.59860742,2.11144129,1.92393348,0.62295179,,,163.2340547,547.27085,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,CLPU,Plant,Control,0.59860742,0.29194102,0.40357963,0.39743333,,,163.2340547,4.440791483,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,ERBO,Plant,Control,0.59860742,5.42496308,9.35718548,0.07526283,,,163.2340547,1.318463047,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,ERCI,Plant,Control,0.59860742,1.28296777,0.99661904,,,,163.2340547,279.5609977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,EUPE,Plant,Control,0.59860742,2.11653044,0.68814381,0.35064002,,,163.2340547,39.06629977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,GECA,Plant,Control,0.59860742,0.33282495,2.49842343,0.08172528,,,163.2340547,2.665849213,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,HECO,Plant,Control,0.59860742,1.88081094,0.53886651,0.84832815,,,163.2340547,1044.834032,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,LACA,Plant,Control,0.59860742,0.36019167,0.26229548,0.85963365,,,163.2340547,22.45062579,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,LOPU,Plant,Control,0.59860742,0.88435764,0.44025141,0.27107459,,,163.2340547,19.56142037,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,LOWR,Plant,Control,0.59860742,0.59860742,0.59860742,0.59860742,,,163.2340547,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,MEPO,Plant,Control,0.59860742,0.0875983,,1.1819922,,,163.2340547,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,AT,Plant,Control,0.59860742,2.01847529,0.4069974,0.19055029,,,163.2340547,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,PLER,Plant,Control,0.59860742,0.1395544,0.08129662,0.78391647,,,163.2340547,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,LOWR,SACA,Plant,Control,0.59860742,0.57484513,0.78995508,0.74536638,,,163.2340547,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,AGHE,Plant,Control,0.087598296,0.47522038,,1.25971621,,,16.01276853,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,AGRE,Plant,Control,0.087598296,0.96370026,,,,,16.01276853,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,AMME,Plant,Control,0.087598296,0.33221818,0.52327145,0.34278205,,,16.01276853,42.80778823,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,AR,Plant,Control,0.087598296,0.03991319,2.5373964,,,,16.01276853,2.393453498,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,CEME,Plant,Control,0.087598296,2.11144129,2.62115002,0.1200172,,,16.01276853,547.27085,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,CLPU,Plant,Control,0.087598296,0.29194102,0.39635559,,,,16.01276853,4.440791483,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,ERBO,Plant,Control,0.087598296,5.42496308,0.82903353,,,,16.01276853,1.318463047,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,ERCI,Plant,Control,0.087598296,1.28296777,3.72316928,,,,16.01276853,279.5609977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,EUPE,Plant,Control,0.087598296,2.11653044,0.12591497,0.38850778,,,16.01276853,39.06629977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,GECA,Plant,Control,0.087598296,0.33282495,0.89428643,,,,16.01276853,2.665849213,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,HECO,Plant,Control,0.087598296,1.88081094,0.5443184,1.17212332,,,16.01276853,1044.834032,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,LACA,Plant,Control,0.087598296,0.36019167,0.32088126,0.05143885,,,16.01276853,22.45062579,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,LOPU,Plant,Control,0.087598296,0.88435764,1.64318949,0.05405123,,,16.01276853,19.56142037,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,LOWR,Plant,Control,0.087598296,0.59860742,1.1819922,,,,16.01276853,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,MEPO,Plant,Control,0.087598296,0.0875983,0.0875983,0.0875983,,,16.01276853,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,AT,Plant,Control,0.087598296,2.01847529,0.6760231,1.13067864,,,16.01276853,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,PLER,Plant,Control,0.087598296,0.1395544,0.04810565,0.3291022,,,16.01276853,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,MEPO,SACA,Plant,Control,0.087598296,0.57484513,0.20028639,0.33989876,,,16.01276853,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,AGHE,Plant,Control,2.018475294,0.47522038,0.49496842,0.77833563,,,14.63143066,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,AGRE,Plant,Control,2.018475294,0.96370026,,0.8497266,,,14.63143066,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,AMME,Plant,Control,2.018475294,0.33221818,1.24433172,,,,14.63143066,42.80778823,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,AR,Plant,Control,2.018475294,0.03991319,5.21760745,0.16592198,,,14.63143066,2.393453498,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,CEME,Plant,Control,2.018475294,2.11144129,2.33656769,0.59006149,,,14.63143066,547.27085,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,CLPU,Plant,Control,2.018475294,0.29194102,,0.2292499,,,14.63143066,4.440791483,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,ERBO,Plant,Control,2.018475294,5.42496308,,0.05325396,,,14.63143066,1.318463047,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,ERCI,Plant,Control,2.018475294,1.28296777,0.26305461,0.37801746,,,14.63143066,279.5609977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,EUPE,Plant,Control,2.018475294,2.11653044,2.44450064,,,,14.63143066,39.06629977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,GECA,Plant,Control,2.018475294,0.33282495,3.9991667,0.16286353,,,14.63143066,2.665849213,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,HECO,Plant,Control,2.018475294,1.88081094,2.6155515,1.68722093,,,14.63143066,1044.834032,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,LACA,Plant,Control,2.018475294,0.36019167,0.97643571,0.29186756,,,14.63143066,22.45062579,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,LOPU,Plant,Control,2.018475294,0.88435764,0.59079335,0.03159867,,,14.63143066,19.56142037,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,LOWR,Plant,Control,2.018475294,0.59860742,0.19055029,0.4069974,,,14.63143066,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,MEPO,Plant,Control,2.018475294,0.0875983,1.13067864,0.6760231,,,14.63143066,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,AT,Plant,Control,2.018475294,2.01847529,2.01847529,2.01847529,,,14.63143066,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,PLER,Plant,Control,2.018475294,0.1395544,0.70765285,0.14297765,,,14.63143066,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,AT,SACA,Plant,Control,2.018475294,0.57484513,0.47532437,0.41449731,,,14.63143066,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,AGHE,Plant,Control,0.139554401,0.47522038,0.26637069,0.24121017,,,350.2555682,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,AGRE,Plant,Control,0.139554401,0.96370026,0.61683903,,,,350.2555682,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,AMME,Plant,Control,0.139554401,0.33221818,0.7045401,0.2101502,,,350.2555682,42.80778823,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,AR,Plant,Control,0.139554401,0.03991319,0.49218229,0.17904464,,,350.2555682,2.393453498,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,CEME,Plant,Control,0.139554401,2.11144129,1.43553209,0.0837684,,,350.2555682,547.27085,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,CLPU,Plant,Control,0.139554401,0.29194102,1.42006352,0.07708214,,,350.2555682,4.440791483,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,ERBO,Plant,Control,0.139554401,5.42496308,2.50493298,5.39678505,,,350.2555682,1.318463047,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,ERCI,Plant,Control,0.139554401,1.28296777,1.75677622,0.18940578,,,350.2555682,279.5609977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,EUPE,Plant,Control,0.139554401,2.11653044,0.89394137,0.09794046,,,350.2555682,39.06629977,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,GECA,Plant,Control,0.139554401,0.33282495,2.06522826,0.04381936,,,350.2555682,2.665849213,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,HECO,Plant,Control,0.139554401,1.88081094,0.38221142,0.0030074,,,350.2555682,1044.834032,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,LACA,Plant,Control,0.139554401,0.36019167,0.47766928,0.0874147,,,350.2555682,22.45062579,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,LOPU,Plant,Control,0.139554401,0.88435764,1.08505642,0.15867224,,,350.2555682,19.56142037,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,LOWR,Plant,Control,0.139554401,0.59860742,0.78391647,0.08129662,,,350.2555682,163.2340547,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,MEPO,Plant,Control,0.139554401,0.0875983,0.3291022,0.04810565,,,350.2555682,16.01276853,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,AT,Plant,Control,0.139554401,2.01847529,0.14297765,0.70765285,,,350.2555682,14.63143066,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,PLER,Plant,Control,0.139554401,0.1395544,0.1395544,0.1395544,,,350.2555682,350.2555682,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,PLER,SACA,Plant,Control,0.139554401,0.57484513,0.17143129,0.33841809,,,350.2555682,368.4726321,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,SACA,AGHE,Plant,Control,0.574845128,0.47522038,0.75148057,2.35430185,,,368.4726321,129.3572233,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,SACA,AGRE,Plant,Control,0.574845128,0.96370026,0.00161911,,,,368.4726321,328.68665,,,,,,,,,,,,,annual plant model
Godoy,Godoy & al. 2014,,,SACA,AMME,Plant,Control,0.574845128,0.33221818,0.30816101,0.10245453,,,368.4726321,42.80778823,,,,,,,,,,,,,annual plant model
